left_run,right_run,same_initial_k,left_accepted_count,right_accepted_count,accepted_intersection_count,accepted_union_count,both_empty,accepted_coverage_jaccard,adjusted_rand_index,adjusted_mutual_information,matched_mean_jaccard,matched_mean_dice,matched_set_pairs
run1_K2,run1_K3,False,103,35,35,103,False,0.33980582524271846,0.0,0.0,0.38095238095238093,0.43243243243243246,"[{""left_set_id"": ""C0002"", ""right_set_id"": ""C0003"", ""jaccard"": 0.7619047619047619, ""dice"": 0.8648648648648649, ""overlap"": 0.9142857142857143}]"
run1_K2,run1_K4,False,103,62,62,103,False,0.6019417475728155,0.812762536732067,0.763942458025735,0.5837053571428572,0.728494623655914,"[{""left_set_id"": ""C0001"", ""right_set_id"": ""C0001"", ""jaccard"": 0.453125, ""dice"": 0.6236559139784946, ""overlap"": 1.0}, {""left_set_id"": ""C0002"", ""right_set_id"": ""C0002"", ""jaccard"": 0.7142857142857143, ""dice"": 0.8333333333333334, ""overlap"": 0.9090909090909091}]"
run1_K2,run1_K5,False,103,14,14,103,False,0.13592233009708737,1.0,1.0,0.109375,0.1794871794871795,"[{""left_set_id"": ""C0001"", ""right_set_id"": ""C0005"", ""jaccard"": 0.21875, ""dice"": 0.358974358974359, ""overlap"": 1.0}]"
run1_K2,run1_K6,False,103,12,12,103,False,0.11650485436893204,1.0,1.0,0.09375,0.15789473684210525,"[{""left_set_id"": ""C0001"", ""right_set_id"": ""C0006"", ""jaccard"": 0.1875, ""dice"": 0.3157894736842105, ""overlap"": 1.0}]"
run1_K2,run1_K7,False,103,19,19,103,False,0.18446601941747573,0.0,0.0,0.225,0.3103448275862069,"[{""left_set_id"": ""C0002"", ""right_set_id"": ""C0004"", ""jaccard"": 0.45, ""dice"": 0.6206896551724138, ""overlap"": 0.9473684210526315}]"
run1_K2,run1_K8,False,103,31,31,103,False,0.30097087378640774,0.8708333333333333,0.8136992936782506,0.3234375,0.4687005649717514,"[{""left_set_id"": ""C0001"", ""right_set_id"": ""C0007"", ""jaccard"": 0.171875, ""dice"": 0.29333333333333333, ""overlap"": 1.0}, {""left_set_id"": ""C0002"", ""right_set_id"": ""C0003"", ""jaccard"": 0.475, ""dice"": 0.6440677966101694, ""overlap"": 0.95}]"
run1_K2,run2_K2,True,103,103,103,103,False,1.0,1.0,1.0,1.0,1.0,"[{""left_set_id"": ""C0001"", ""right_set_id"": ""C0001"", ""jaccard"": 1.0, ""dice"": 1.0, ""overlap"": 1.0}, {""left_set_id"": ""C0002"", ""right_set_id"": ""C0002"", ""jaccard"": 1.0, ""dice"": 1.0, ""overlap"": 1.0}]"
run1_K2,run2_K3,False,103,73,73,103,False,0.7087378640776699,0.6940185594958119,0.5855668948488087,0.6421464108031272,0.7755696873343932,"[{""left_set_id"": ""C0001"", ""right_set_id"": ""C0001"", ""jaccard"": 0.5223880597014925, ""dice"": 0.6862745098039216, ""overlap"": 0.9210526315789473}, {""left_set_id"": ""C0002"", ""right_set_id"": ""C0003"", ""jaccard"": 0.7619047619047619, ""dice"": 0.8648648648648649, ""overlap"": 0.9142857142857143}]"
run1_K2,run2_K4,False,103,62,62,103,False,0.6019417475728155,0.812762536732067,0.763942458025735,0.5837053571428572,0.728494623655914,"[{""left_set_id"": ""C0001"", ""right_set_id"": ""C0001"", ""jaccard"": 0.453125, ""dice"": 0.6236559139784946, ""overlap"": 1.0}, {""left_set_id"": ""C0002"", ""right_set_id"": ""C0002"", ""jaccard"": 0.7142857142857143, ""dice"": 0.8333333333333334, ""overlap"": 0.9090909090909091}]"
run1_K2,run2_K5,False,103,14,14,103,False,0.13592233009708737,1.0,1.0,0.109375,0.1794871794871795,"[{""left_set_id"": ""C0001"", ""right_set_id"": ""C0005"", ""jaccard"": 0.21875, ""dice"": 0.358974358974359, ""overlap"": 1.0}]"
