patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,34052,0,Fibrocollagenous Tissue,0.00030902810976840556,False,8.210895074967084e-09,1.467659578124978e-14,0.00030902810976840556,5.935908120591193e-07,0.9965247511863708,0.0031485625077039003,1.424137849426188e-06,9.926901839207858e-06,2.864164230231836e-07,5.476094884215854e-06
1,34308,0,Fibrocollagenous Tissue,0.0005734975566156209,False,7.578062621860226e-08,3.0502403380872067e-10,0.0005734975566156209,6.9739785431011114e-06,0.982772946357727,0.016376135870814323,3.2427005862700753e-06,0.00022155388433020562,3.741988984984346e-05,8.160556717484724e-06
2,34564,0,Hemorrhage,0.0004932076553814113,False,3.951670919377648e-07,3.951392136514187e-05,0.0004932076553814113,0.0013469179393723607,0.3531349003314972,0.594634473323822,1.5505529518122785e-05,0.049456581473350525,0.0008744682418182492,4.058015292685013e-06
3,35332,0,Fibrocollagenous Tissue,4.917207843391225e-05,False,1.926742099200851e-10,4.365429552726659e-18,4.917207843391225e-05,1.3744149152117302e-09,0.9995132684707642,0.00021151723922230303,4.196626601782327e-09,2.5634192546419854e-09,1.4457198631134816e-05,0.0002115351817337796
4,35588,0,Fibrocollagenous Tissue,4.053350039612269e-06,False,3.2164321119715344e-12,2.3648866647168102e-23,4.053350039612269e-06,1.6241050388235423e-13,0.9996731281280518,7.874006769270636e-06,4.502016814900145e-11,3.3503961324038434e-12,8.564586551074171e-07,0.0003140654298476875
5,35844,0,Fibrocollagenous Tissue,3.3140427149191964e-06,False,1.628318248465821e-12,4.075807512787657e-22,3.3140427149191964e-06,6.712910175649123e-12,0.9999821186065674,3.4194961244793376e-06,1.0367618569206982e-10,3.868246434973743e-12,5.355136636353564e-07,1.0652587661752477e-05
6,36101,0,Fibrocollagenous Tissue,3.640534032456344e-06,False,7.501064873405294e-12,4.564328497898621e-21,3.640534032456344e-06,3.322901676039436e-11,0.9999829530715942,7.95130108599551e-06,2.4123023023570056e-10,5.986156449006019e-12,6.277397801568441e-07,4.832099875784479e-06
7,36357,0,Fibrocollagenous Tissue,2.7515948204381857e-06,False,2.855434421897285e-12,3.1135233352860815e-19,2.7515948204381857e-06,3.2812327854792045e-10,0.9999041557312012,8.913930651033297e-05,6.652374762161628e-10,5.705038871872681e-11,9.244998864232912e-07,3.013666173501406e-06
8,36613,0,Fibrocollagenous Tissue,2.3419966055371333e-06,False,1.1805938171516317e-12,2.6097265598299592e-20,2.3419966055371333e-06,1.2225843948332482e-10,0.9998897314071655,9.954281995305791e-05,1.2011371064435394e-10,1.1827423589128028e-11,3.521090263802762e-07,8.014422746782657e-06
9,36869,0,Fibrocollagenous Tissue,1.2522788210844737e-06,False,2.9032267041817494e-13,2.4305142753415532e-22,1.2522788210844737e-06,6.287015612976843e-12,0.9999381303787231,1.2719381629722193e-05,1.797259389924033e-11,2.1813547062404792e-12,7.173458129727805e-07,4.717583578894846e-05
10,37125,0,Fibrocollagenous Tissue,6.411955268958991e-07,False,5.028172905710386e-14,1.3253803529912022e-22,6.411955268958991e-07,4.695874765425767e-13,0.9999457597732544,6.022087745805038e-06,1.8861936318392836e-11,4.3978403275850286e-13,3.234930090911803e-06,4.4364580389810726e-05
11,37381,0,Fibrocollagenous Tissue,2.863433223865286e-07,False,4.841369614775638e-14,6.229200127052607e-22,2.863433223865286e-07,5.912085599725503e-13,0.9999781847000122,1.0644330359355081e-05,2.9786156180433565e-11,8.204607783099394e-14,3.7653413187399565e-07,1.0596220818115398e-05
12,37637,0,Fibrocollagenous Tissue,4.26423696353595e-07,False,1.87271273249974e-13,5.1852325607833716e-21,4.26423696353595e-07,3.463799039260529e-11,0.9999704360961914,2.607757596706506e-05,1.0885952556050071e-10,1.5383286549978947e-13,3.591112829326448e-08,2.967202590298257e-06
13,37893,0,Fibrocollagenous Tissue,2.9748064207524294e-06,False,7.1734436966897075e-12,4.199131892527511e-21,2.9748064207524294e-06,9.273786599761635e-11,0.9998185038566589,5.993097147438675e-05,4.714937884564563e-10,6.371360687304484e-13,2.2180806524829677e-07,0.0001184011998702772
14,38149,0,Fibrocollagenous Tissue,0.0003051473177038133,False,5.161592930846837e-09,4.09837499312873e-22,0.0003051473177038133,1.4448569294125968e-12,0.9981583952903748,0.0005163679015822709,1.0398025551694445e-08,2.4803671269668648e-11,3.6790418107557343e-06,0.0010163005208596587
15,38405,0,Fibrocollagenous Tissue,0.0010505380341783166,False,7.476659646954431e-08,3.0276266972216213e-23,0.0010505380341783166,1.0276107154333185e-14,0.9909761548042297,0.00782187283039093,8.870436829511164e-09,4.674986509023427e-10,2.286114835214903e-07,0.00015111744869500399
16,38661,0,Fibrocollagenous Tissue,9.552315532346256e-06,False,3.270809456612511e-10,3.7654722832463524e-23,9.552315532346256e-06,3.958675564002395e-14,0.9984135627746582,0.0015633640578016639,1.3751269567485735e-10,7.565472553983099e-12,3.662353975641963e-08,1.3493950973497704e-05
17,38917,0,Fibrocollagenous Tissue,8.329947149832151e-07,False,2.9386775131368115e-12,3.4018588396704863e-23,8.329947149832151e-07,3.9855345044213786e-13,0.9999303817749023,6.614533049287274e-05,4.967237558772819e-12,4.4139218918336914e-14,5.047289874937633e-08,2.610373940115096e-06
18,39173,0,Fibrocollagenous Tissue,5.476542355609126e-06,False,2.2960926562842765e-11,4.031009805919711e-24,5.476542355609126e-06,8.001636679633162e-12,0.9997076392173767,0.0002505025768186897,3.376547305644628e-11,1.799717737034981e-13,7.607001606402264e-08,3.625642057158984e-05
19,39429,0,Fibrocollagenous Tissue,7.155693310778588e-05,False,3.620853963881565e-11,1.0691203078797859e-23,7.155693310778588e-05,4.756103844094639e-10,0.9989810585975647,0.0005152511293999851,1.8789922950901428e-09,5.930395497594221e-12,5.195238941269054e-07,0.00043159289634786546
20,39685,0,Fibrocollagenous Tissue,0.0005701490445062518,False,2.5575205842010007e-10,8.808187364869872e-24,0.0005701490445062518,3.89276749723777e-10,0.9954445362091064,0.001420405344106257,7.418878400500262e-09,1.4558054414748334e-11,3.839132659777533e-06,0.0025610639713704586
21,39941,0,Fibrocollagenous Tissue,0.0012214714661240578,False,2.8639643989691876e-09,5.525742857486805e-25,0.0012214714661240578,1.1368350705254215e-11,0.9858114719390869,0.01055627129971981,3.6397564961987428e-09,5.150396602260354e-12,2.0552137357299216e-05,0.0023901797831058502
22,40197,0,Fibrocollagenous Tissue,0.0039598532021045685,False,9.657390442896485e-09,1.887292917756095e-24,0.0039598532021045685,3.5476031834402733e-12,0.9598151445388794,0.033884551376104355,9.15957976133086e-09,2.9870655948727176e-10,0.0013546596746891737,0.0009857314871624112
23,40453,0,Fibrocollagenous Tissue,0.03187483549118042,False,2.5378197321401785e-08,5.008013938428321e-25,0.03187483549118042,1.0423124169323117e-11,0.9051380157470703,0.04832636937499046,2.0797362054736368e-08,1.1751350115218884e-08,0.014315210282802582,0.0003455110127106309
